v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"","1","","Blue Galaxy Special","Signature drink made with lychee juice, fresh lemon juice, and butterfly flower in shaved ice.","","","","","5.75","26001","73277","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","3Q Milk Tea Special","Signature drink milk tea with tapioca, herb jelly (grass jelly), and pudding.","","","","","0","26001","73278","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Red Bean Matcha Special","Signature drink matcha green tea with red bean.","","","","","0","26001","73279","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Tiramisu Milk Tea Special","Signature drink cream on the top.","","","","","0","26001","73280","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chocoberry and Cookie Special","Signature drink.","","","","","0","26001","73281","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Flora Tea (Rose Tea) Special","Signature drink flavored flower tea (rose), with strawberry syrup in green tea.","","","","","0","26001","73282","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Flora Tea (Forest Tea) Special","Signature drink flavored flower tea (forest), with strawberry syrup in green tea.","","","","","0","26001","73283","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Jolly POP Milk Tea Special","Signature drink oolong milk tea with jolly pong on top. Jolly pong is a light cereal snack from Korea with popped kernels of whole wheat.","","","","","4.75","26001","73284","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Passion Fruit QQ Special","Signature drink passion fruit tea with tapioca and jelly.","","","","","0","26001","73285","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot 3Q Milk Tea","Signature drink hot milk tea with tapioca, herb jelly (grass jelly), and pudding.","","","","","5","26001","73286","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Red Bean Matcha Special","Signature drink.","","","","","4.75","26001","73287","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Tiramisu Milk Tea Special","Signature drink.","","","","","4.75","26001","73288","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Chocoberry and Cookie Special","Signature drink.","","","","","4.75","26001","73289","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Flora Tea Special","Signature drink flavored flower tea (rose), with strawberry syrup in hot green tea.","","","","","5","26001","73290","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Jolly POP Milk Tea Special","Signature drink oolong milk tea with jolly pong on top. Jolly pong is a light cereal snack from Korea with popped kernels of whole wheat.","","","","","0","26001","73291","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Vivi Specials","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Vivi Milk Tea","","","","","","0","26002","73292","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Oolong Milk Tea","","","","","","0","26002","73293","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Vivi Bubble Milk Tea","","","","","","0","26002","73294","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Honeydew Milk Tea","","","","","","0","26002","73295","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Ginger Milk Tea","","","","","","0","26002","73296","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Japanese Matcha Milk Tea","","","","","","0","26002","73297","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Thai Milk Tea","","","","","","0","26002","73298","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Almond Milk Tea","","","","","","0","26002","73299","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Coconut Milk Tea","","","","","","0","26002","73300","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Taro Milk Tea","","","","","","0","26002","73301","0","0","0","1","1","1","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Vivi Milk Tea","","","","","","4","26002","73302","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Oolong Milk Tea","","","","","","4","26002","73303","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Vivi Bubble Milk Tea","","","","","","4.25","26002","73304","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Honeydew Milk Tea","","","","","","4.25","26002","73305","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Ginger Milk Tea","","","","","","4.25","26002","73306","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Japanese Matcha Milk Tea","","","","","","4.5","26002","73307","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot Thai Milk Tea","","","","","","4.5","26002","73308","0","0","0","1","1","0","0","","2019-07-11 13:38:01","0","","Locations^Minnesota^Saint Cloud^ViVi Bubble Tea^Menu^Milk Teas","Taxable Goods","1","0","0","0","0","0","","",""
