v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"BEVERAGE","1","","2 Liter","","","","","","3.49","10634","29958","0","0","0","1","1","0","0","","2016-12-26 22:54:55","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Beverages","Taxable Goods","1","0","0","0","0","0","","",""
"BEVERAGE","1","","20 oz","","","","","","2.69","10634","29959","0","0","0","1","1","0","0","","2016-12-26 22:55:12","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Beverages","Taxable Goods","1","0","0","0","0","0","","",""
"BEVERAGE","1","","Bottled Water","","","","","","1.49","10634","29960","0","0","0","1","1","0","0","","2016-12-26 22:56:00","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Beverages","Taxable Goods","1","0","0","0","0","0","","",""
"RESTAURANTMISC","1","","Restaurant Charge","","","","","","1","10633","29961","0","0","0","0.01","0.01","0","0","","2016-12-26 22:56:38","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Restaurant Misc","Taxable Goods","1","0","0","0","0","0","","",""
"FOODDUDEMISC","1","","Food Dudes Charge","","","","","","1","10632","29962","0","0","0","0.01","0.01","0","0","","2016-12-26 22:56:59","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Food Dudes Misc","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","1. Egg Roll","Egg roll.","","","","","1.55","26095","74100","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","2. Spring Roll","Spring roll.","","","","","1.55","26095","74101","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","3. Lobster Roll (10)","Lobster roll (10).","","","","","6.75","26095","74102","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","4. Fried Wonton (8)","Fried wonton (8).","","","","","4.25","26095","74103","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","5. Cream Cheese Wonton (6)","Cream cheese wonton (6).","","","","","4.5","26095","74104","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","6. Chicken Wings (8)","Chicken wings (8).","","","","","5.75","26095","74105","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","7. Teriyaki Chicken (6)","Teriyaki chicken (6).","","","","","6.45","26095","74106","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","8. Fried Dumpling (12)","Fried dumpling (12).","","","","","5.95","26095","74107","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","8a. Steam Dumpling (12)","Steam dumpling (12).","","","","","7.95","26095","74108","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","9. Sugar Bread (10)","Sugar bread (10).","","","","","4.55","26095","74109","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","10. Boneless Spare Ribs","Boneless spare ribs.","","","","","9.95","26095","74110","0","0","0","1","1","0","0","","2019-07-12 23:35:02","0","","Locations^North Dakota^Fargo^King House Buffet^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
