v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"","1","","Egg Drop Soup","","","","","","0","24468","67959","0","0","0","1","1","1","0","","2019-03-21 18:20:55","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Hot & Sour Soup","","","","","","0","24468","67960","0","0","0","1","1","1","0","","2019-03-21 18:21:16","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Shanghai Wonton Soup","","","","","","0","24468","67961","0","0","0","1","1","1","0","","2019-03-21 18:21:45","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Egg w/ Napa & Tomato Soup","","","","","","8","24468","67962","0","0","0","1","1","0","0","","2019-03-21 18:22:14","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Egg w/ Spinach Soup","","","","","","8","24468","67963","0","0","0","1","1","0","0","","2019-03-21 18:22:35","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Seafood Soup","","","","","","8","24468","67964","0","0","0","1","1","0","0","","2019-03-21 18:22:54","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Vegetable w/ Tofu Soup","","","","","","8","24468","67965","0","0","0","1","1","0","0","","2019-03-21 18:23:20","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","West Lake Beef Soup","","","","","","11","24468","67966","0","0","0","1","1","0","0","","2019-03-21 18:23:46","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chengdu Mung Bean Noodles","","","","","","7","24469","67967","0","0","0","1","1","0","0","","2019-03-21 18:31:14","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Cucumber Salad","","","","","","7","24469","67968","0","0","0","1","1","0","0","","2019-03-21 18:31:34","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Sesame Mixed Noodle","","","","","","8","24469","67969","0","0","0","1","1","0","0","","2019-03-21 18:32:02","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken w/ Chili Sauce","","","","","","8.95","24469","67970","0","0","0","1","1","0","0","","2019-03-21 18:32:35","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Rabbit w/ Chili Sauce (Bone-In)","","","","","","9","24469","67971","0","0","0","1","1","0","0","","2019-03-21 18:35:34","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Blended Jellyfish","","","","","","9.5","24469","67972","0","0","0","1","1","0","0","","2019-03-21 18:35:58","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Couple's Beef","","","","","","11","24469","67973","0","0","0","1","1","0","0","","2019-03-21 18:36:23","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Cold Starters","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","1.Chicken Egg Roll","","","","","","1.95","24470","67974","0","0","0","1","1","0","0","","2019-03-21 18:39:13","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","2.Vegetarian Egg Roll","","","","","","1.95","24470","67975","0","0","5","1","1","0","0","","2019-03-21 18:39:41","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","3.Scallion Pancakes","","","","","","5.5","24470","67976","0","0","10","1","1","0","0","","2019-03-21 18:40:17","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","4.Cheese Wontons","","","","","","5.95","24470","67977","0","0","15","1","1","0","0","","2019-03-21 18:40:50","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","5.Szechuan Wontons w/ Chili","","","","","","5.95","24470","67978","0","0","20","1","1","0","0","","2019-03-21 20:02:44","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","6.Edamame","","","","","","7","24470","67979","0","0","25","1","1","0","0","","2019-03-21 20:05:09","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","7.Fried Chicken Wings","","","","","","6.95","24470","67980","0","0","30","1","1","0","0","","2019-03-21 20:25:16","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","8.Oyster Chicken Wings","","","","","","6.95","24470","67981","0","0","35","1","1","0","0","","2019-03-21 20:25:52","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","9.Pork Dumplings","","","","","","7.5","24470","67982","0","0","40","1","1","0","0","","2019-03-21 20:26:27","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","10.Vegetarian Dumplings","","","","","","7.5","24470","67983","0","0","45","1","1","0","0","","2019-03-21 20:27:04","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","11.Dan Dan Noodles","","","","","","8","24470","67984","0","0","50","1","1","0","0","","2019-03-21 20:27:33","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","12.Shanghai Mini Buns","","","","","","7.95","24470","67985","0","0","55","1","1","0","0","","2019-03-21 20:28:07","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","13.Minced Chicken Lettuce Cup","","","","","","9.95","24470","67986","0","0","60","1","1","0","0","","2019-03-21 20:28:52","0","","Locations^Minnesota^Mankato^Yu's Chinese Cuisine^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
