v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"","1","","BBQ Smoked Stacker Sandwich","Ham, bacon, cheddar cheese, lettuce, tomato, red onion and smoky BBQ sauce on ciabatta.  Served with a pickle.","","","","","7.29","26505","76180","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Specialty Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Tavern Club","Ham, Smoked Turkey Breast, bacon, cheddar cheese, lettuce, tomato, mayo and Dijon Honey Mustard on multigrain bread. Served with a pickle.","","","","","7.29","26505","76181","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Specialty Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Turkey Bacon Ranch","Smoked Turkey Breast, cheddar cheese, bacon, lettuce, tomato, red onion and Ranch on multigrain bread. Served with a pickle.","","","","","7.29","26505","76182","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Specialty Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","The HoneyBaked","Ham, Swiss cheese, lettuce, tomato, pickles, crispy onions, Dijon Honey Mustard, and Honey Baked Ham Sweet Glaze sauce on ciabatta. Served with a pickle.","","","","","7.29","26505","76183","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Specialty Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Mediterranean Veggie Sandwich","Provolone cheese, banana peppers, bell peppers, red onion, black olives, cucumber, tomato and lettuce on a sundried tomato wrap with balsamic vinaigrette and ranch dressing. Served with a pickle.","","","","","7.29","26505","76184","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Specialty Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Honey Baked Ham Classic Sandwich","Ham, Swiss cheese, lettuce, tomato, mayonnaise and hickory honey mustard on a flaky croissant.","","","","","6.99","26506","76185","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Signature Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Honey Baked Turkey Classic Sandwich","Choice of Roasted Turkey or Smoked Turkey Breast, Swiss cheese, lettuce, tomato, mayonnaise and hickory honey mustard on a bakerâ€™s roll.","","","","","6.99","26506","76186","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Signature Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Roasted Tomato and Cheddar Sandwich","Roasted red tomatoes, sharp cheddar cheese, pickled red onions, crispy onions, green leaf lettuce with BBQ sauce and mayo on ciabatta.","","","","","6.99","26506","76187","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Signature Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken Salad Sandwich","Freshly made chicken salad with lettuce and tomato on a flaky croissant.","","","","","6.99","26506","76188","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Signature Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Honey Baked Ham Salad Sandwich","Freshly made ham salad with lettuce, tomato and savory mayo on marble rye.","","","","","6.99","26506","76189","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Signature Sandwiches","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chef Salad","Bacon, tomatoes, cucumbers, shredded cheddar cheese, diced Ham, and Diced Turkey arranged atop fresh green leaf lettuce and spring mix; served with choice of dressing on the side.","","","","","0","26507","76190","0","0","0","1","1","1","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Garden Salad","Fresh tomatoes, banana peppers, bell peppers, red onion, black olives, and cucumbers arranged atop fresh green leaf lettuce and spring mix. Served with choice of dressing on the side.","","","","","0","26507","76191","0","0","0","1","1","1","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Cobb Salad","Ham, Bacon, diced roasted tomatoes, sliced hard-boiled egg, pickled red onions, cornbread croutons, shredded cheddar cheese arranged atop fresh green leaf lettuce and spring mix; served with choice of dressing on the side.","","","","","0","26507","76192","0","0","0","1","1","1","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken Caesar Salad","Tomatoes, cucumbers, shredded chicken, parmesan cheese, and black olives arranged atop fresh green leaf lettuce and spring mix; served with choice of dressing on the side.","","","","","0","26507","76193","0","0","0","1","1","1","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Smashed Potato Salad","","","","","","1.59","26508","76194","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Pasta Salad","","","","","","1.59","26508","76195","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Broccoli Bacon Bliss","","","","","","1.59","26508","76196","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Deep River Sea Salt Chips","","","","","","1.29","26509","76197","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Deep River Mesquite BBQ Chips","","","","","","1.29","26509","76198","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Deep River Sweet Maui Onion Chips","","","","","","1.29","26509","76199","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Deep River Zesty Jalapeno Chips","","","","","","1.29","26509","76200","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Pretzels","","","","","","1.29","26509","76201","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Baked Chips","","","","","","1.29","26509","76202","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Chips","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chocolate Chip Cookie","","","","","","1.39","26510","76203","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Cookies","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Peanut Butter Cookie","","","","","","1.39","26510","76204","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Cookies","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chocolate Macadamia Cookie","","","","","","1.39","26510","76205","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Cookies","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Oatmeal Raisin Walnut Cookie","","","","","","1.39","26510","76206","0","0","0","1","1","0","0","","2019-08-25 22:52:56","0","","Locations^Colorado^Grand Junction^Honey Baked Ham^Menu^Cookies","Taxable Goods","1","0","0","0","0","0","","",""
