v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"","1","","Thai Spring Rolls","A classic for all seasons, stuffed with rice noodles and vegetables, deep-fried to a golden brown, and serviced with sweet and sour sauce.","","","","","6","26266","74944","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Summer Rolls","Mixed fresh vegetables, rice noodles, and cilantro, wrapped in rice paper and served with peanut sauce.","","","","","5","26266","74945","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Golden Tofu","Crispy fried tofu served with sweet and sour sauce and crushed peanuts.","","","","","6","26266","74946","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Crispy Rangoon","Crab meat, cream cheese, water chestnut, and celery in a wonton wrap.","","","","","7","26266","74947","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken Satay","Grilled chicken on bamboo.","","","","","8","26266","74948","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Thai King Wings","Crispy chicken wings, covered with home-made chili sauce.","","","","","8","26266","74949","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Shrimp in a Blanket","Ground pork, water chestnut and shrimp, wrapped in a spring roll sheet. Served with sweet sauce.","","","","","9","26266","74950","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Mussels in Thai Herbs","Mussels steamed in hot and sour chili sauce, galangal, lime juice and basil.","","","","","8","26266","74951","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Thai by Thai Sampler","Spring rolls, chicken satay and shrimp in a blanket (two of each).","","","","","12","26266","74952","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Appetizers","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Spicy Beef Salad","Grilled tender beef, red onion, cilantro, tomatoes, cucumber, celery and lettuce with spicy lime dressing.","","","","","14","26267","74953","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Som Tum (Green Papaya Salad)","Shredded papaya, tomatoes and crushed peanuts, in a spicy lime dressing.","","","","","8","26267","74954","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Larb Salad","Chopped chicken or beef, mixed with lime dressing, chili powder, red onion, scallion, cilantro and roasted rice powder.","","","","","13","26267","74955","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Naem Sod Salad","Pan-fried ground chicken (no oil), with roasted peanut, ginger, lime juice, sweet chili sauce and fresh vegetables.","","","","","8","26267","74956","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Thai by Thai Salad","Combination of seafood tossed with lime dressing, red onion, tomatoes, cucumber, celery, cilantro, scallion and in-house chili sauce.","","","","","16","26267","74957","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Salads","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Tom Yum Soup","Hot and sour soup with mushroom, tomatoes, kaffir lime leaf, onion, lemongrass and cilantro, in a tart lime broth.","","","","","11","26268","74958","0","0","0","1","1","0","0","","2019-08-11 23:31:17","0","","Locations^Minnesota^Duluth^Thai by Thai^Menu^Soups","Taxable Goods","1","0","0","0","0","0","","",""
