v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_master_categories_id,v_products_id,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"","1","","Pizza Lite","Flour tortilla topped with a Colby/Monterrey jack cheese blend and pizza sauce, then baked until light.","","","","","3.5","26770","77585","0","0","0","1","1","0","0","","2019-09-19 07:17:44","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken Wings (8)","Wings fried to a golden brown. Choose plain, buffalo, teriyaki or BBQ flavor. One dip.","","","","","10","26770","77586","0","0","0","1","1","0","0","","2019-09-19 07:18:27","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Chicken Wings (12)","Wings fried to a golden brown. Choose plain, buffalo, teriyaki or BBQ flavor. Two dip.","","","","","14","26770","77587","0","0","0","1","1","0","0","","2019-09-19 07:18:34","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Nacho","Tortilla chips with nacho cheese sauce and jalapeno.","","","","","4","26770","77588","0","0","0","1","1","0","0","","2019-09-19 07:20:10","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Nacho Supreme","Tortilla chips topped with ground beef, nacho cheese sauce, iceberg lettuce, tomatoes, jalapeno, and black olives.","","","","","10","26770","77589","0","0","0","1","1","0","0","","2019-09-19 07:20:46","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Cheese Stix","Breaded cheese stix fried to a golden brown.","","","","","5.75","26770","77590","0","0","0","1","1","0","0","","2019-09-19 07:21:19","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Jalapeno Poppers","Jalapeno stuffed with cheese blend, then fried to a golden brown.","","","","","6.75","26770","77591","0","0","0","1","1","0","0","","2019-09-19 07:22:00","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Zucchini Fries","Seasoned and fried to a golden brown.","","","","","5.5","26770","77592","0","0","0","1","1","0","0","","2019-09-19 07:22:42","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Breaded Mushrooms","Seasoned and fried to a golden brown.","","","","","5.5","26770","77593","0","0","0","1","1","0","0","","2019-09-19 07:23:18","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
"","1","","Snack Combo","Choose any favorites from the fryer, cheese stix, jalapeno poppers, onions rings, mushrooms, zucchini fries or french fries.","","","","","10.75","26770","77594","0","0","0","1","1","0","0","","2019-09-19 07:23:53","0","","Locations^Colorado^Grand Junction^The Eatery^Menu^Appetizers & Sides","Taxable Goods","1","0","0","0","0","0","","",""
